#OK
#SQL= select x,y,z,fofID,centralMvir,stellarMass,type
#	  from millimil..DeLucia2006a    
#	 where snapnum=63    
#	   and stellarMass > 0.1
#	
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2018-02-20 16:23:15.316 CET
#QUERYTIME 23 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=fofID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=centralMvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=stellarMass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=type JDBC_TYPE=4 JDBC_TYPENAME=int
#x,y,z,fofID,centralMvir,stellarMass,type
35.25944,45.07983,22.969557,63000200000964,50.606613,2.1245239,0
35.256622,45.053917,22.961958,63000200000964,50.606613,0.15510121,2
31.881397,54.299835,28.694012,63000200000965,43.54923,1.7811359,0
46.971897,37.343136,10.113292,63000200000966,48.196777,1.4283684,0
46.94868,37.34383,10.090877,63000200000966,48.196777,0.31212428,1
54.637745,51.526016,28.357258,63000200000968,46.819725,1.4031256,0
54.65352,51.52908,28.323198,63000200000968,46.819725,0.15523458,2
61.89675,42.246315,9.320233,63000200000972,46.561527,1.8030316,0
34.212242,60.69598,19.959408,63000200000973,24.44265,1.8732466,0
44.59076,34.457527,9.377033,63000200000976,41.483654,1.4703726,0
61.733,55.044834,7.9315176,63000200000977,40.02054,1.9933015,0
32.914265,58.87049,20.304472,63000200000980,30.897575,1.2428286,0
33.12356,58.733074,20.233559,63000200000980,30.897575,0.3706219,1
45.758842,51.464672,17.22712,63000200000982,46.30333,1.8126063,0
47.07856,43.721752,28.072989,63000200000983,38.815617,1.5333626,0
52.498814,16.464565,20.673618,63000300004082,3.8729553,0.11690557,0
50.357193,12.905288,26.005484,63000300000530,1132.5382,11.891587,0
50.373737,12.827922,25.93985,63000300000530,1132.5382,0.11448974,2
50.336018,12.782402,25.920618,63000300000530,1132.5382,0.26319584,2
50.36414,13.009227,25.937231,63000300000530,1132.5382,1.9326054,2
50.39365,12.833897,26.099678,63000300000530,1132.5382,1.1419896,2
50.45752,12.823344,26.11836,63000300000530,1132.5382,0.3928122,2
50.881477,12.831653,25.902752,63000300000530,1132.5382,10.812369,1
50.35893,12.701508,26.125793,63000300000530,1132.5382,2.773011,1
50.1711,12.745274,25.727667,63000300000530,1132.5382,0.25644413,1
50.47238,12.791886,26.275087,63000300000530,1132.5382,0.11256234,1
51.11121,12.998042,26.472885,63000300002143,9.8975525,0.21754436,0
50.078663,13.04626,26.503899,63000300003028,4.131152,0.14419682,0
35.204014,15.985729,21.924507,63000300000541,857.73047,16.284662,0
35.291225,16.168518,22.115408,63000300000541,857.73047,0.10625104,2
35.208405,15.9152975,21.97593,63000300000541,857.73047,0.12724829,2
35.04886,15.664762,21.691376,63000300000541,857.73047,0.42919683,2
35.2008,15.974887,21.864012,63000300000541,857.73047,0.14913613,2
35.206444,15.973721,21.926931,63000300000541,857.73047,1.5962874,2
35.203297,16.066874,21.948925,63000300000541,857.73047,0.6439567,2
34.688324,16.626581,22.067596,63000300000541,857.73047,1.9586343,1
35.213066,16.180603,22.075008,63000300000541,857.73047,10.059593,1
35.78561,15.650136,22.623226,63000300000541,857.73047,3.8280015,1
35.77341,15.528408,22.576387,63000300000541,857.73047,0.30781552,2
35.30876,16.112728,22.059793,63000300000541,857.73047,2.8867574,1
35.082012,16.568192,22.000465,63000300000541,857.73047,0.28572324,1
35.112366,16.708115,21.889414,63000300000541,857.73047,0.13737933,1
35.157497,15.979523,21.828112,63000300000541,857.73047,0.10560958,1
34.46122,15.842213,21.866714,63000300001146,46.991856,2.8727794,0
34.25974,15.845959,21.73398,63000300001146,46.991856,0.61203027,1
34.246803,15.851575,21.72275,63000300001146,46.991856,0.16355534,2
34.222374,15.740375,21.567513,63000300001146,46.991856,0.9254582,1
35.746628,16.094185,22.573397,63000300002283,6.36886,0.13710012,0
39.929295,25.34236,20.824854,63000300000554,1219.2063,6.2433996,0
39.93404,25.397844,20.838354,63000300000554,1219.2063,0.13228369,2
39.95721,25.0946,20.831484,63000300000554,1219.2063,0.1500612,2
39.79111,25.491766,20.792006,63000300000554,1219.2063,0.40424025,2
39.875366,25.47553,20.892658,63000300000554,1219.2063,1.4463944,2
39.39124,25.150694,20.938818,63000300000554,1219.2063,0.13368785,2
39.838894,24.916653,20.530165,63000300000554,1219.2063,0.5024547,1
39.899754,25.673826,20.855844,63000300000554,1219.2063,2.691784,1
39.981888,25.550785,20.573277,63000300000554,1219.2063,0.7888842,1
39.78222,25.34822,20.60384,63000300000554,1219.2063,0.5262664,1
39.79293,25.673967,20.407629,63000300000554,1219.2063,0.22057399,1
39.527,25.113337,20.915895,63000300000554,1219.2063,0.23015128,1
39.668484,25.690168,21.023346,63000300000554,1219.2063,0.12451428,1
41.409687,20.070448,2.2288043,63000300000563,1076.3373,4.3235455,0
41.485798,19.808125,2.2698019,63000300000563,1076.3373,0.16739164,2
41.38524,19.991533,2.3170972,63000300000563,1076.3373,0.24687043,2
41.548,19.661882,2.2352943,63000300000563,1076.3373,1.8668814,2
41.58435,20.261883,2.2755494,63000300000563,1076.3373,0.1634044,2
41.479424,20.007551,2.4487886,63000300000563,1076.3373,0.15747705,2
41.411354,20.073324,2.222523,63000300000563,1076.3373,10.010458,2
41.515957,20.103127,2.3139405,63000300000563,1076.3373,5.74181,1
41.365623,19.986704,1.8469862,63000300000563,1076.3373,0.93953335,1
41.417934,20.041267,1.8352437,63000300000563,1076.3373,0.5563316,1
41.781216,19.927982,1.9751242,63000300000563,1076.3373,0.11978801,1
41.23076,19.69207,2.2693548,63000300000563,1076.3373,0.25291258,1
41.357494,20.24417,2.0206819,63000300000563,1076.3373,0.1599564,1
41.522453,20.224577,1.9137012,63000300000563,1076.3373,0.1317561,1
34.57621,29.170664,8.069867,63000300000576,1122.3824,20.650772,0
34.448418,29.231749,8.136387,63000300000576,1122.3824,0.5250818,2
34.533077,29.133846,8.063355,63000300000576,1122.3824,0.2506973,2
34.515278,29.213106,8.19771,63000300000576,1122.3824,0.6189298,2
34.62785,29.100718,7.941257,63000300000576,1122.3824,0.10574441,2
34.439293,29.007893,8.01972,63000300000576,1122.3824,0.71427417,2
34.681164,29.230377,7.9341927,63000300000576,1122.3824,0.11060769,2
34.550877,29.140514,8.236642,63000300000576,1122.3824,0.111847684,2
34.75457,29.217834,8.019348,63000300000576,1122.3824,0.24180368,2
52.054592,3.256554,3.4770703,63000300001358,41.483654,1.6707299,0
51.165375,6.548165,8.942838,63000300001359,25.303307,1.2008582,0
50.333946,20.039114,15.411016,63000300001363,38.55742,1.0859699,0
50.343365,19.980957,15.484372,63000300001363,38.55742,0.46710235,1
46.518463,6.564003,29.732134,63000300001365,41.913982,1.283414,0
46.51898,6.5837026,29.72027,63000300001365,41.913982,0.22523364,2
61.275997,23.778341,20.458946,63000300000445,1707.543,1.641519,1
61.518784,23.30204,20.793283,63000300000445,1707.543,0.713383,1
61.059757,24.406227,20.642426,63000300000445,1707.543,1.2217634,1
61.5579,23.978924,20.295176,63000300000445,1707.543,0.100996464,1
61.32107,23.387272,21.005926,63000300000445,1707.543,0.51696944,1
61.376312,23.950245,20.531422,63000300000445,1707.543,0.26622102,1
61.918247,24.75314,20.676159,63000300002611,6.540991,0.17875849,0
61.29079,22.960136,20.985909,63000300002632,5.594269,0.2785216,0
61.309097,23.681414,21.60844,63000300003011,3.7868896,0.18583842,0
62.24232,24.059002,20.594063,63000300003561,3.18443,0.21100973,0
36.59345,2.4077668,18.57068,63000300000456,1457.436,21.16829,0
36.572403,2.4193287,18.539156,63000300000456,1457.436,0.7239575,2
36.74484,2.2824776,18.948809,63000300000456,1457.436,0.10868988,2
36.64579,2.3568769,18.542469,63000300000456,1457.436,3.8151429,2
37.17124,2.865121,18.239185,63000300000456,1457.436,5.111226,1
37.203156,2.9226174,18.281702,63000300000456,1457.436,0.1511725,2
36.570274,2.4855864,18.852749,63000300000456,1457.436,5.5568852,1
36.637764,2.1686983,18.747608,63000300000456,1457.436,1.769764,1
36.568344,2.3620722,18.733152,63000300000456,1457.436,4.084628,1
36.35234,2.3634477,19.050108,63000300000456,1457.436,1.0767473,1
36.272446,2.5162911,18.376322,63000300000456,1457.436,0.5324652,1
36.90663,2.8084152,18.350874,63000300000456,1457.436,0.16055387,1
36.98184,2.2977054,18.946533,63000300000456,1457.436,0.15668218,1
36.662792,2.3839142,18.89866,63000300000456,1457.436,0.13292228,1
36.31976,2.3130825,18.86717,63000300000456,1457.436,0.12333439,1
37.355328,2.8771694,17.886429,63000300002150,7.057385,0.35108647,0
36.297684,3.956028,17.905943,63000300001734,8.692633,0.1901515,0
36.781464,2.2947817,19.329094,63000300001947,12.823785,0.6037463,0
36.476604,1.280913,19.307869,63000300000826,400.3775,11.210164,0
36.299156,1.5882452,19.180868,63000300000826,400.3775,0.26238295,1
36.41841,1.8657393,19.034056,63000300002100,8.176239,0.3379877,0
36.53113,0.7112094,20.004389,63000300003475,4.3032837,0.14761478,0
57.03279,10.524182,7.391897,63000300000474,1590.2354,8.799684,0
57.0995,10.531446,7.3520393,63000300000474,1590.2354,0.10053583,2
57.020084,10.638569,7.1021585,63000300000474,1590.2354,0.20583312,2
57.147934,10.37189,7.40472,63000300000474,1590.2354,1.0286936,2
56.970688,10.651564,7.506417,63000300000474,1590.2354,0.31267056,2
56.90039,10.605235,7.4502945,63000300000474,1590.2354,0.3839337,2
57.146957,10.522328,7.21767,63000300000474,1590.2354,0.1113867,2
56.431168,10.357098,7.4387393,63000300000474,1590.2354,0.12538448,2
57.08437,10.498032,7.287894,63000300000474,1590.2354,1.4910364,2
56.887104,10.211377,7.2550354,63000300000474,1590.2354,0.29446623,2
56.85503,10.508482,7.5424237,63000300000474,1590.2354,0.1047021,2
57.10134,10.53805,7.378596,63000300000474,1590.2354,3.4404745,2
56.866325,10.732841,7.3498774,63000300000474,1590.2354,6.503543,1
57.22129,10.974022,7.6354566,63000300000474,1590.2354,0.7787064,1
56.74688,10.984173,7.4550977,63000300000474,1590.2354,0.18469569,1
57.274612,10.460633,7.405342,63000300000474,1590.2354,0.53897697,1
57.07361,10.487632,7.396809,63000300000474,1590.2354,8.121726,1
57.125008,10.858125,8.081097,63000300000474,1590.2354,0.1075157,2
56.953114,10.730164,7.363046,63000300000474,1590.2354,0.3055269,1
38.317757,15.803937,20.310783,63000300000485,1199.4973,21.484962,0
38.293007,15.801404,20.347864,63000300000485,1199.4973,0.44475296,2
38.378536,15.881891,20.426085,63000300000485,1199.4973,0.18862988,2
38.199017,15.876842,20.290308,63000300000485,1199.4973,0.8529548,2
38.29883,15.803966,20.311806,63000300000485,1199.4973,0.2174674,2
38.28357,15.806425,20.327791,63000300000485,1199.4973,0.4106389,2
38.322285,15.032918,20.884941,63000300000485,1199.4973,4.2993,1
38.236805,15.032565,20.876753,63000300000485,1199.4973,0.32788953,2
60.460354,5.172428,8.908315,63000300001150,42.860703,0.14332195,2
60.41673,4.878912,9.037709,63000300001150,42.860703,0.1992669,1
60.33998,5.0609484,8.741506,63000300001150,42.860703,0.63655454,1
37.041126,8.273964,22.84227,63000300001155,103.19274,3.5206797,0
36.873188,8.769738,23.138205,63000300001632,21.602484,1.7281843,0
36.87512,8.830946,23.478561,63000300002055,12.221325,0.48974276,0
55.245148,27.841778,18.994947,63000300001156,100.35257,3.47198,0
55.161102,27.884071,18.929617,63000300001156,100.35257,0.9316255,1
54.908722,27.4706,18.936794,63000300001238,65.23778,2.4877932,0
54.769382,27.535841,18.868492,63000300001238,65.23778,0.14052086,2
32.531887,30.283716,23.110746,63000300001158,94.32797,2.424955,0
32.51327,30.2571,23.213665,63000300001158,94.32797,0.23250875,2
32.52878,30.243723,23.22708,63000300001158,94.32797,0.10504112,1
54.22806,10.4672575,27.171244,63000300001160,94.50011,4.989855,0
54.243576,10.608718,27.208109,63000300001160,94.50011,0.1191958,2
57.08235,13.944398,4.422426,63000300001161,93.72552,3.7093637,0
57.02173,13.565378,4.3944283,63000300002521,7.4877133,0.2451365,0
34.580624,23.730198,21.972748,63000300001162,78.06156,2.7160957,0
32.352215,21.57368,5.121397,63000300001165,98.20093,2.5116189,0
46.237476,24.744406,18.980074,63000300001166,84.51649,2.7122002,0
46.189476,24.781145,18.835106,63000300001166,84.51649,0.17191958,1
46.5844,24.912922,19.376846,63000300002606,6.6270566,0.10429311,0
41.427647,22.343174,1.6072271,63000300001169,79.18042,1.2111878,0
41.55889,22.452528,1.5013444,63000300001169,79.18042,0.25669807,1
47.08758,18.839931,22.543049,63000300001171,88.81977,2.295352,0
47.06199,18.851707,22.57272,63000300001171,88.81977,0.20508634,2
47.108017,18.805243,22.527409,63000300001171,88.81977,0.3441527,2
47.17211,18.87011,22.503403,63000300001171,88.81977,0.10978895,1
36.206684,2.9471743,3.0471416,63000300001173,94.06978,3.1278453,0
36.20414,3.0516098,3.0348175,63000300001173,94.06978,0.11201127,2
44.26137,19.331154,2.082881,63000300001174,88.647644,3.3347154,0
44.273212,19.33629,2.0730438,63000300001174,88.647644,0.24657077,2
56.45704,22.200535,10.573114,63000300001175,86.84026,3.3442447,0
40.130066,12.8842535,8.801647,63000300001178,88.303375,4.3180327,0
61.508846,22.17661,25.636086,63000300001179,76.25418,4.0980287,0
61.630123,22.226366,25.727125,63000300001179,76.25418,0.42560574,1
61.429005,22.050846,25.648731,63000300001179,76.25418,0.11638359,1
32.45197,28.001354,5.7912006,63000300001182,93.381256,0.712589,0
54.265224,30.725134,23.469135,63000300001185,76.94271,1.978129,0
54.265667,30.644173,23.508373,63000300001185,76.94271,0.15619893,2
54.27475,30.721668,23.475286,63000300001185,76.94271,1.0604929,2
44.05122,29.319847,12.951806,63000300001187,89.07797,2.990884,0
44.131004,29.29994,12.97453,63000300001187,89.07797,0.2584451,1
60.26809,30.229202,18.44738,63000300001190,73.93041,3.9898443,0
50.44266,16.036615,18.109364,63000300001192,84.00009,3.5325577,0
56.667862,19.508402,29.546648,63000300001193,81.33206,2.7203577,0
49.492916,8.832301,10.117937,63000300001194,77.80337,1.804954,0
49.536144,8.877974,10.067668,63000300001194,77.80337,1.2313254,1
38.375053,17.88961,22.116701,63000300001197,71.34844,3.192862,0
38.397987,17.730968,22.042004,63000300001197,71.34844,0.14536348,1
33.645275,25.285948,5.1943216,63000300001199,78.49189,2.8632877,0
33.648087,25.276321,5.1957555,63000300001199,78.49189,0.5864042,2
41.309517,19.849321,5.7582035,63000300001200,75.393524,3.1848516,0
41.274143,19.756153,5.7746677,63000300001200,75.393524,0.11239561,2
41.375282,19.844702,5.6534934,63000300001200,75.393524,1.0389357,1
41.815144,19.715876,5.505339,63000300002149,11.790997,0.47889128,0
41.19083,19.453016,5.723291,63000300002498,4.3893495,0.11543942,0
38.52027,19.22838,9.524759,63000300001202,65.58204,2.6140158,0
38.3802,19.289106,9.342013,63000300001202,65.58204,0.12959778,1
46.094612,30.70704,28.602589,63000300001204,72.036964,1.2970397,0
43.97364,14.469405,13.762749,63000300000000,9551.74,0.12346015,2
44.45064,14.84775,13.947517,63000300000000,9551.74,0.24955234,2
44.183098,14.66551,14.260028,63000300000000,9551.74,0.7470079,2
43.969097,14.89078,13.754937,63000300000000,9551.74,0.51168776,2
44.018127,14.7848,13.730046,63000300000000,9551.74,3.9793038,2
43.99844,14.854472,13.741557,63000300000000,9551.74,0.12478995,2
43.899395,14.885942,13.673708,63000300000000,9551.74,2.7800808,2
43.972576,15.047594,13.837084,63000300000000,9551.74,0.1377845,2
44.28507,15.193494,13.22392,63000300000000,9551.74,1.287872,2
44.014492,14.793933,13.735551,63000300000000,9551.74,6.22478,2
44.261845,14.483846,13.99631,63000300000000,9551.74,0.23847762,2
44.040524,14.7989025,13.795256,63000300000000,9551.74,0.109441325,2
44.004177,14.906246,13.478763,63000300000000,9551.74,0.11648851,2
44.135056,14.8946705,13.771174,63000300000000,9551.74,0.3655128,2
44.00614,14.892971,13.67475,63000300000000,9551.74,0.32714686,2
44.4276,14.528912,13.614823,63000300000000,9551.74,0.38961327,2
43.463127,14.708658,13.571773,63000300000000,9551.74,0.14144947,2
43.928642,14.721629,13.754408,63000300000000,9551.74,0.28275597,2
43.947304,15.055881,13.184583,63000300000000,9551.74,0.25002578,2
43.97059,15.087213,13.706779,63000300000000,9551.74,0.3243888,2
43.482002,15.322426,13.773802,63000300000000,9551.74,0.20245974,2
44.087166,14.208197,13.657061,63000300000000,9551.74,0.47947887,2
43.99343,14.819688,13.691203,63000300000000,9551.74,5.689564,2
44.147884,14.563137,13.990896,63000300000000,9551.74,0.21948138,2
44.28053,14.757231,13.74731,63000300000000,9551.74,0.38429606,2
43.635387,14.620729,13.651556,63000300000000,9551.74,0.31084234,2
34.613735,29.091911,8.113532,63000300000576,1122.3824,0.48745844,2
34.314655,29.49192,7.9579425,63000300000576,1122.3824,0.82694334,1
34.107147,29.017462,8.049665,63000300000576,1122.3824,1.0309104,1
34.714046,29.25068,8.023052,63000300000576,1122.3824,0.55853385,1
34.58955,28.7963,8.327355,63000300000576,1122.3824,0.31422803,1
34.34932,28.962729,8.112567,63000300000576,1122.3824,0.12986994,1
34.456818,28.774899,7.672016,63000300002558,1.032788,0.13630122,0
34.091656,29.004744,7.56213,63000300003563,4.3893495,0.11515341,0
56.064365,7.1191607,30.93838,63000300000586,1227.8129,11.946299,0
55.9717,7.1432095,30.982677,63000300000586,1227.8129,0.5838203,2
56.025127,7.249707,30.827068,63000300000586,1227.8129,0.16182236,2
56.119804,7.0868917,30.85621,63000300000586,1227.8129,0.24382362,2
56.004,7.0948973,31.01421,63000300000586,1227.8129,0.10754015,2
56.25689,7.1241293,30.892866,63000300000586,1227.8129,0.11392241,2
56.083298,7.0716705,30.949032,63000300000586,1227.8129,5.418196,2
56.16344,7.107233,30.949806,63000300000586,1227.8129,1.8499429,2
56.10507,6.8787546,31.05199,63000300000586,1227.8129,0.48006973,2
56.008286,7.181267,30.94122,63000300000586,1227.8129,0.31860828,2
56.066654,7.109679,30.94804,63000300000586,1227.8129,4.142048,2
56.40672,6.923234,30.724993,63000300000586,1227.8129,0.955719,1
56.014706,7.092432,31.003681,63000300000586,1227.8129,0.6253014,1
55.966206,6.9950337,31.062561,63000300000586,1227.8129,0.112475246,1
55.199696,6.8829207,31.317408,63000300002195,10.327881,0.41262877,0
56.344612,7.898679,30.992456,63000300003541,3.7868896,0.15240687,0
55.32839,7.1775804,31.271849,63000300004982,2.2377074,0.2133006,0
55.815094,7.6078844,29.551489,63000300004339,3.0122986,0.18850876,0
42.309696,26.229353,9.166218,63000300000596,1145.7062,12.658457,0
42.136765,26.285833,9.177661,63000300000596,1145.7062,0.7905016,2
42.417187,26.18428,8.920182,63000300000596,1145.7062,0.29052854,2
42.258053,26.344564,9.2045555,63000300000596,1145.7062,0.25302598,2
42.366287,26.212135,9.112424,63000300000596,1145.7062,0.71414113,2
42.40979,26.064558,9.059541,63000300000596,1145.7062,0.22417484,2
42.096783,26.284828,9.289942,63000300000596,1145.7062,0.7629672,2
42.26761,26.61259,9.326479,63000300000596,1145.7062,0.1546845,2
42.32846,26.251154,9.200808,63000300000596,1145.7062,0.12722103,2
42.482315,26.18761,9.218951,63000300000596,1145.7062,0.8969653,2
42.310646,26.23076,9.1799555,63000300000596,1145.7062,0.37182477,2
42.371395,26.170122,9.079257,63000300000596,1145.7062,0.73280483,2
42.024017,26.450588,9.420708,63000300000596,1145.7062,0.17787218,1
42.485462,26.41153,9.155627,63000300000596,1145.7062,0.3395288,1
42.041557,26.594479,9.633113,63000300000596,1145.7062,0.12645255,1
42.293957,26.589031,9.421607,63000300000596,1145.7062,0.1260291,1
42.84647,26.557121,8.7282295,63000300003244,4.3032837,0.4543484,0
42.992382,26.081316,9.327074,63000300003302,4.733612,0.19604364,0
42.955177,26.56746,9.141245,63000300003171,3.7868896,0.20177202,0
41.793873,25.70579,9.38971,63000300002801,2.7541015,0.11425958,0
56.172615,10.448933,28.483347,63000300000604,1151.4727,13.09198,0
56.14694,10.498526,28.417795,63000300000604,1151.4727,1.2765068,2
56.172943,10.5199,28.348827,63000300000604,1151.4727,2.9166172,2
56.157833,10.401539,28.582119,63000300000604,1151.4727,3.2287073,2
56.16479,10.44382,28.484426,63000300000604,1151.4727,4.4761553,2
56.186813,10.2909,28.420076,63000300000604,1151.4727,0.3697887,2
56.18967,10.6564455,28.451677,63000300000604,1151.4727,0.35525128,2
56.350407,10.1654625,28.898294,63000300000604,1151.4727,0.18088543,1
55.959984,10.220798,28.468956,63000300000604,1151.4727,0.2746207,1
55.88445,10.4945755,28.578157,63000300000604,1151.4727,0.23340623,1
56.182045,11.011158,28.604927,63000300000604,1151.4727,0.23415647,1
56.570896,10.263687,27.75887,63000300003660,4.3032837,0.14909332,0
55.36363,10.367204,28.564365,63000300004330,3.442627,0.10621104,0
55.71516,2.3448184,20.789665,63000300000613,1024.3536,14.531741,0
55.806797,2.1721332,20.903269,63000300000613,1024.3536,0.15387642,2
55.535007,2.3991787,20.959425,63000300000613,1024.3536,0.10772593,2
55.732338,2.3638935,20.717888,63000300000613,1024.3536,0.38194433,2
55.613758,2.3703847,20.673021,63000300000613,1024.3536,0.12051506,2
55.68146,2.3736546,20.82756,63000300000613,1024.3536,4.3613844,2
56.140484,2.0892546,20.69957,63000300000613,1024.3536,0.9511274,2
55.704956,2.4300978,20.570822,63000300000613,1024.3536,2.7875726,1
55.67913,2.7954562,20.358463,63000300000613,1024.3536,0.19952212,1
55.88627,2.35375,20.687193,63000300000613,1024.3536,2.0610478,1
55.289997,2.8223474,21.18332,63000300000613,1024.3536,0.19457693,1
55.29565,2.2093582,21.242771,63000300000613,1024.3536,0.13807084,1
55.95949,2.14115,20.148058,63000300002519,4.905743,0.21202497,0
55.192608,2.2963595,21.4428,63000300002783,3.3565612,0.3153895,0
35.766678,19.081715,22.443747,63000300000620,927.70184,8.164754,0
35.757168,19.135548,22.469183,63000300000620,927.70184,0.43630496,2
35.871124,19.109203,22.455206,63000300000620,927.70184,0.18549348,2
35.835434,19.114916,22.452393,63000300000620,927.70184,0.13190408,2
48.29741,17.102682,7.0641007,63000300001504,16.524609,0.21453895,1
50.311012,5.36942,18.9098,63000300001506,26.25003,0.77536774,0
37.343266,27.312038,13.486086,63000300001508,12.651653,0.24425486,0
35.035553,12.519019,6.9701786,63000300001512,27.713146,0.4445227,0
35.067146,12.475426,7.0166764,63000300001512,27.713146,0.1597651,1
34.36115,25.760437,22.163729,63000300001514,30.897575,0.92910016,0
56.467693,16.697037,27.929451,63000300001515,29.176262,0.9383247,0
53.964123,1.0887733,2.4049706,63000300001516,25.64757,0.654723,0
53.9056,20.074738,25.484602,63000300001517,24.872978,0.62015325,0
58.128464,30.437206,17.784609,63000300001518,28.745934,1.1313815,0
33.527355,16.729897,2.4114301,63000300001519,23.581993,0.6489786,0
31.856293,17.738852,18.985453,63000300001520,30.036919,1.180281,0
41.05059,9.398762,16.103237,63000300001521,31.672167,1.9324573,0
41.252552,9.3530855,16.554483,63000300002766,6.4549255,0.19639699,0
55.28048,4.0224624,1.1726462,63000300001522,21.08609,0.52879393,0
32.192623,23.536327,22.557041,63000300001525,30.209051,1.1975667,0
44.0896,14.066734,13.651197,63000300000000,9551.74,0.14692307,1
44.20281,14.676594,13.498403,63000300000000,9551.74,0.95901483,1
44.541687,14.293652,13.687675,63000300000000,9551.74,0.18964861,1
43.88451,14.291688,12.966903,63000300000000,9551.74,0.12595771,1
44.25036,15.324661,13.933656,63000300000000,9551.74,0.55107856,1
45.010105,14.495091,13.420816,63000300000000,9551.74,0.55859405,1
44.127514,14.95808,13.803328,63000300000000,9551.74,1.3897226,1
43.99648,15.399731,13.009518,63000300000000,9551.74,0.11359606,1
43.678726,14.5248,12.926617,63000300000000,9551.74,0.6461612,1
43.518612,14.833471,13.354095,63000300000000,9551.74,0.41069862,1
43.69331,15.440564,14.059448,63000300000000,9551.74,0.17775632,1
44.045208,15.094345,13.48879,63000300000000,9551.74,0.24641067,1
44.439804,14.340425,13.595165,63000300000000,9551.74,0.5958947,1
44.172417,14.84547,13.869848,63000300000000,9551.74,0.24435747,1
44.388203,14.523171,13.785875,63000300000000,9551.74,0.29438412,1
43.669952,15.668387,13.05807,63000300000000,9551.74,0.7274689,1
43.361507,15.029572,13.444269,63000300000000,9551.74,0.42927262,1
44.70553,14.752152,13.935209,63000300000000,9551.74,0.55301714,1
44.257225,14.806692,13.618031,63000300000000,9551.74,0.39143175,1
43.87138,15.109857,13.675557,63000300000000,9551.74,0.12765872,1
44.255028,14.525724,13.71379,63000300000000,9551.74,0.19610512,1
42.59873,14.44421,13.62531,63000300002043,10.8442745,0.60428447,0
42.746674,15.349327,14.324269,63000300001436,38.12709,1.380659,0
43.375854,15.99562,13.620026,63000300002476,4.733612,0.36956203,0
44.63699,14.351491,12.82793,63000300004123,3.442627,0.20212217,0
44.804596,15.781301,14.410082,63000300002087,13.770508,1.1875271,0
44.767902,15.934929,13.312975,63000300002177,6.1106625,0.6795671,0
42.852688,14.945669,13.138371,63000300003948,3.098364,0.3591791,0
43.77285,13.885599,12.857636,63000300001566,12.13526,0.40151578,0
43.75908,14.0221815,12.98403,63000300001566,12.13526,0.16408885,1
43.402782,13.894162,12.716497,63000300002489,4.217218,0.2985595,0
42.607304,15.160439,12.904331,63000300004611,2.7541015,1.6751204,0
35.773853,19.080946,22.3881,63000300000620,927.70184,0.36657086,2
35.810986,18.973114,22.3459,63000300000620,927.70184,0.28317475,2
35.896065,18.97691,22.371565,63000300000620,927.70184,0.2889405,2
35.75155,19.381577,22.644188,63000300000620,927.70184,0.1696664,2
35.84999,18.900614,22.357176,63000300000620,927.70184,0.6799638,2
35.70077,19.112497,22.489542,63000300000620,927.70184,7.395408,2
36.020416,18.545687,21.796955,63000300000620,927.70184,1.8801761,1
36.002926,18.591103,21.912241,63000300000620,927.70184,0.61367226,1
59.117584,11.166636,13.82241,63000300000628,838.796,6.9355893,0
59.12255,11.176831,13.761255,63000300000628,838.796,0.4260275,2
59.203526,11.078918,13.695269,63000300000628,838.796,0.25122786,2
59.07697,11.240556,13.939571,63000300000628,838.796,0.2399048,2
59.062065,11.122264,13.704407,63000300000628,838.796,1.3447812,2
59.131954,11.200048,13.758161,63000300000628,838.796,2.546633,2
59.167572,11.094245,13.914226,63000300000628,838.796,3.3312185,2
59.120724,11.181132,13.760582,63000300000628,838.796,2.1215336,2
58.87961,11.179054,14.063548,63000300000628,838.796,0.25797462,2
58.844177,11.551543,14.04355,63000300000628,838.796,2.638571,1
58.849205,11.54709,14.041917,63000300000628,838.796,1.4220731,2
58.86392,11.578415,14.049778,63000300000628,838.796,0.6206809,2
58.905937,10.603638,13.798306,63000300000628,838.796,0.45152557,1
58.744545,11.688243,14.1116085,63000300000628,838.796,0.35707235,1
58.878513,11.4945965,14.234098,63000300000628,838.796,0.17084439,1
34.291607,2.4722965,26.803743,63000300000638,509.9391,11.462873,0
34.335648,2.558491,26.80565,63000300000638,509.9391,0.1881752,2
34.741604,2.5054226,26.641268,63000300000638,509.9391,1.8974345,2
34.24403,2.488099,26.801641,63000300000638,509.9391,0.50978357,2
34.632164,2.4803941,26.585175,63000300000638,509.9391,7.698452,1
34.626915,2.645019,26.33284,63000300000638,509.9391,0.37320122,2
34.745583,2.5617115,26.438688,63000300000638,509.9391,0.19162686,2
34.562386,2.6004603,26.573662,63000300000638,509.9391,0.18313777,2
34.614494,2.4768388,26.634016,63000300000638,509.9391,1.0663422,2
